,summary,config,name
419,"{'M_size': 60, '_runtime': 31975.500833506, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756985937.0270317, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 7.12286439211427e-35, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.062218669525597535, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 63.74826216697693, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0017455956898629666, 'forward_avg_action_prob_test': 0.00153618547381969, 'forward_policy_entropy_eval': 6.517509428660075, 'forward_policy_entropy_test': 7.043685449202855, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.12320732325315475, 'loss': 14.862497329711914, 'mean_R_all_unique': 2.0459026125790487e-26, 'mean_top_1000_R': 1.6366578411944698e-23, 'mean_top_100_R': 1.6341246757457208e-22, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8694248345381952, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.8127867790830096, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(4)_m(tb)_a(0.5)
420,"{'M_size': 60, '_runtime': 35860.793123106, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756990186.80262, 'alpha': 0.5036646127700806, 'alpha_init': 0.7, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.8372449260559303e-31, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.05642353377687351, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 63.49349045753479, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0017671857572471102, 'forward_avg_action_prob_test': 0.0015153179698439393, 'forward_policy_entropy_eval': 6.536132780710856, 'forward_policy_entropy_test': 7.063466460625331, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.1270350217819214, 'loss': 26.980491638183594, 'mean_R_all_unique': 1.0548821556375727e-26, 'mean_top_1000_R': 8.395759845818823e-24, 'mean_top_100_R': 8.36744992710174e-23, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8686813738655803, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.8118232837259881, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 795930, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(1)_m(tb)_a(0.7)
421,"{'M_size': 60, '_runtime': 33928.969334522, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756988159.9003887, 'alpha': 0.5018323063850403, 'alpha_init': 0.6, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.4858741696178653e-32, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.06482098479711831, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 57.535759925842285, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0016125584797312817, 'forward_avg_action_prob_test': 0.001479514011574793, 'forward_policy_entropy_eval': 6.541684627532959, 'forward_policy_entropy_test': 7.069340351184209, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.1221391037106514, 'loss': 34.05815505981445, 'mean_R_all_unique': 2.1896560347586504e-21, 'mean_top_1000_R': 1.7517248235177707e-18, 'mean_top_100_R': 1.7517241381553775e-17, 'mode_threshold': 30, 'model_seed': 0, 'modes': 58, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8758063186162184, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 0, 'spearman_corr_test': 0.8184108626325678, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(0)_m(tb)_a(0.6)
422,"{'M_size': 60, '_runtime': 30612.708275286, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756980108.9896815, 'alpha': 0.49267080426216125, 'alpha_init': 0.1, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.5303254253947376e-32, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.06349893741070246, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 48.73030304908752, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0017824546666815877, 'forward_avg_action_prob_test': 0.0015494147894302538, 'forward_policy_entropy_eval': 6.5085872968037926, 'forward_policy_entropy_test': 7.03403472216924, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.1141987219452858, 'loss': 21.745460510253903, 'mean_R_all_unique': 3.2791989584355005e-26, 'mean_top_1000_R': 2.623309440437466e-23, 'mean_top_100_R': 2.6207123996450666e-22, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8719178983834501, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.8164204785684875, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(2)_m(tb)_a(0.1)
423,"{'M_size': 60, '_runtime': 33073.262057171, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756984012.3077197, 'alpha': 0.49450311064720154, 'alpha_init': 0.2, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.6472086355263796e-34, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.060708741580896695, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 67.00564098358154, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.001768584138092895, 'forward_avg_action_prob_test': 0.0015566829618959069, 'forward_policy_entropy_eval': 6.507178020477295, 'forward_policy_entropy_test': 7.032394595940908, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.1183423325419426, 'loss': 22.134641647338867, 'mean_R_all_unique': 1.197470694442096e-25, 'mean_top_1000_R': 9.579708111427646e-23, 'mean_top_100_R': 9.576917396846732e-22, 'mode_threshold': 30, 'model_seed': 0, 'modes': 58, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8722044672828697, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.8157618245835556, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(4)_m(tb)_a(0.2)
424,"{'M_size': 60, '_runtime': 25763.18958348, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756975259.0854847, 'alpha': 0.49267080426216125, 'alpha_init': 0.1, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 5.1675508843062254e-34, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.0590809644468856, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 53.43258237838745, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0018228712258860468, 'forward_avg_action_prob_test': 0.00152803773934041, 'forward_policy_entropy_eval': 6.500546932220459, 'forward_policy_entropy_test': 7.025223010540008, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.11265178769826888, 'loss': 19.702880859375, 'mean_R_all_unique': 1.082477114256333e-25, 'mean_top_1000_R': 8.65977236158316e-23, 'mean_top_100_R': 8.657076806449578e-22, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8763631312903932, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.8200501800651748, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(4)_m(tb)_a(0.1)
425,"{'M_size': 60, '_runtime': 31962.445977181, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756986289.0056062, 'alpha': 0.5036646127700806, 'alpha_init': 0.7, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 7.12493478937789e-35, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.05991028672257348, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 58.735692739486694, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0019096496883624543, 'forward_avg_action_prob_test': 0.001573514515791127, 'forward_policy_entropy_eval': 6.48636204401652, 'forward_policy_entropy_test': 7.009988774855931, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.12533436715602875, 'loss': 16.28810691833496, 'mean_R_all_unique': 1.0861896988521098e-25, 'mean_top_1000_R': 8.669656217103423e-23, 'mean_top_100_R': 8.666982977222207e-22, 'mode_threshold': 30, 'model_seed': 0, 'modes': 57, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.870715073176842, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.8138891856055318, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 798176, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(4)_m(tb)_a(0.7)
426,"{'M_size': 60, '_runtime': 32316.323916184, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756983549.608129, 'alpha': 0.4963354170322418, 'alpha_init': 0.3, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 6.766746531175206e-37, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.06443566938307327, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 62.70370054244995, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0016385079788354536, 'forward_avg_action_prob_test': 0.0014995410105766497, 'forward_policy_entropy_eval': 6.548945077260336, 'forward_policy_entropy_test': 7.077123052040736, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.1165097802877426, 'loss': 21.024799346923828, 'mean_R_all_unique': 8.397778217216799e-25, 'mean_top_1000_R': 6.7182166964739475e-22, 'mean_top_100_R': 6.7179216573232425e-21, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8654461727399028, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.8097301885039994, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(1)_m(tb)_a(0.3)
427,"{'M_size': 60, '_runtime': 33001.91886598, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756986962.9980738, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.4925018194182727e-32, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.05149126200819323, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 58.15601563453674, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0019440462463535368, 'forward_avg_action_prob_test': 0.001550126422929073, 'forward_policy_entropy_eval': 6.511794980367025, 'forward_policy_entropy_test': 7.037531570037206, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.12596528232097626, 'loss': 23.113431930541992, 'mean_R_all_unique': 9.124095735342547e-27, 'mean_top_1000_R': 7.29860069359655e-24, 'mean_top_100_R': 7.263284336198637e-23, 'mode_threshold': 30, 'model_seed': 0, 'modes': 59, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8669571585703634, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.809169298706423, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(1)_m(tb)_a(0.5)
428,"{'M_size': 60, '_runtime': 33616.861198358, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756987037.8323529, 'alpha': 0.4981676936149597, 'alpha_init': 0.4, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.647438829436873e-34, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.06000569304560569, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 58.70978856086731, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0016917887706464777, 'forward_avg_action_prob_test': 0.0015512182340268433, 'forward_policy_entropy_eval': 6.506681346893311, 'forward_policy_entropy_test': 7.032122882286708, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.11742326617240906, 'loss': 22.42782974243164, 'mean_R_all_unique': 1.3095782716892843e-25, 'mean_top_1000_R': 1.047656422671967e-22, 'mean_top_100_R': 1.047407772162942e-21, 'mode_threshold': 30, 'model_seed': 0, 'modes': 59, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8692587631560096, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.8127532863591155, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(4)_m(tb)_a(0.4)
429,"{'M_size': 60, '_runtime': 30529.583358319, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756980025.8176484, 'alpha': 0.49267080426216125, 'alpha_init': 0.1, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.3567020403781599e-30, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.05905672719392624, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 59.96329736709595, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0016704847376483182, 'forward_avg_action_prob_test': 0.001531512416375335, 'forward_policy_entropy_eval': 6.511314487457275, 'forward_policy_entropy_test': 7.036851517359415, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.11750151216983797, 'loss': 16.895870208740234, 'mean_R_all_unique': 2.158826909544163e-25, 'mean_top_1000_R': 1.7270561497625446e-22, 'mean_top_100_R': 1.7267092157578257e-21, 'mode_threshold': 30, 'model_seed': 0, 'modes': 59, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.868418867592846, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 0, 'spearman_corr_test': 0.812638885771311, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(0)_m(tb)_a(0.1)
430,"{'M_size': 60, '_runtime': 36016.554013008, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756990343.1004372, 'alpha': 0.5036646127700806, 'alpha_init': 0.7, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 6.804641291351524e-33, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.06164130450025184, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 58.30994391441345, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0016045359894633292, 'forward_avg_action_prob_test': 0.001549432025567512, 'forward_policy_entropy_eval': 6.514090919494629, 'forward_policy_entropy_test': 7.040471744696299, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.12452112883329391, 'loss': 34.58457946777344, 'mean_R_all_unique': 3.134914407594192e-25, 'mean_top_1000_R': 2.4926123764942707e-22, 'mean_top_100_R': 2.492311495641848e-21, 'mode_threshold': 30, 'model_seed': 0, 'modes': 59, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8646152789528995, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 3, 'spearman_corr_test': 0.8093279045774735, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 795115, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(3)_m(tb)_a(0.7)
431,"{'M_size': 60, '_runtime': 33040.470231651, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756987271.8011746, 'alpha': 0.5018323063850403, 'alpha_init': 0.6, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.4909612204548575e-32, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.06099822300788648, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 61.83155798912048, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0016667313136470817, 'forward_avg_action_prob_test': 0.0014977480039184835, 'forward_policy_entropy_eval': 6.549299589792887, 'forward_policy_entropy_test': 7.077672685464223, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.11961907148361206, 'loss': 19.71405982971191, 'mean_R_all_unique': 1.7702481399512928e-22, 'mean_top_1000_R': 1.4161983707898646e-19, 'mean_top_100_R': 1.4161377941650509e-18, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8691546769996891, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.8137996321463683, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(2)_m(tb)_a(0.6)
432,"{'M_size': 60, '_runtime': 33261.79532693, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756987493.448543, 'alpha': 0.5018323063850403, 'alpha_init': 0.6, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 3.943154315698611e-33, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.0658843389574989, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 61.522634983062744, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.001719722217724969, 'forward_avg_action_prob_test': 0.0015189153427296938, 'forward_policy_entropy_eval': 6.509109814961751, 'forward_policy_entropy_test': 7.03468903485934, 'grad_clip_norm': 2, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.11785557866096497, 'loss': 37.96857070922851, 'mean_R_all_unique': 4.0199997741880253e-23, 'mean_top_1000_R': 3.215999678920843e-20, 'mean_top_100_R': 3.215977478902194e-19, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8669759675408442, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 3, 'spearman_corr_test': 0.8126112154571491, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(3)_m(tb)_a(0.6)
