,summary,config,name
170,"{'_runtime': 246.840109254, '_step': 500, '_timestamp': 1763687184.2846725, 'alpha': 0.4000000059604645, 'avg_current_reward_eval': 7.322310057305091e-20, 'avg_current_reward_eval_scaled': 1.2705227055312428e-38, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'clip_scale_avg_interval': 0.5161530855056073, 'clip_trigger_rate_interval': 0.604, 'elbo': 21.859996795654297, 'elbo_unscaled': 68.11000061035156, 'eubo': 13.78601819674174, 'eubo_unscaled': 51.135184863408405, 'eval_interval_sec': 210.1009356975555, 'forward_avg_action_prob_eval': 0.0015622045941806088, 'forward_avg_action_prob_test': 0.0007774593284217796, 'forward_policy_entropy_eval': 6.665273443857829, 'forward_policy_entropy_test': 7.166224696715672, 'log_Z': 0, 'loss': 2.4129891395568848, 'mean_R_all_unique': 8.989943451894824e-18, 'mean_top_1000_R': 7.193172851638693e-17, 'mean_top_1000_diversity': 0.49621146146146144, 'mean_top_1000_similarity': 0.5037885385385386, 'mean_top_100_R': 7.01915343737948e-16, 'mean_top_100_diversity': 0.49464646464646467, 'mean_top_100_similarity': 0.5053535353535353, 'modes': 0, 'pearson_corr_test': -0.22182872253664768, 'pearson_corr_test_unscaled': -0.22182872253664768, 'rand_action_prob': 0.001, 'spearman_corr_test': -0.247728426371315, 'spearman_corr_test_unscaled': -0.247728426371315, 'step': 500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 8016}",{},k(8)_ms(0)_ss(3)_m(db)_a(0.4)
171,"{'_runtime': 26717.066045334, '_step': 20000, '_timestamp': 1763734613.3928647, 'alpha': 0.6000000238418579, 'avg_current_reward_eval': 8.33113482778503e-18, 'avg_current_reward_eval_scaled': 5.2525394679509616e-34, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.14644430743325482, 'clip_trigger_rate_interval': 1, 'elbo': 51.03278350830078, 'elbo_unscaled': 93.22029113769533, 'eubo': 71.8023485575782, 'eubo_unscaled': 109.15151522424486, 'eval_interval_sec': 802.5301945209503, 'forward_avg_action_prob_eval': 0.019648233350987237, 'forward_avg_action_prob_test': 0.013954475293983705, 'forward_policy_entropy_eval': 4.638600333531698, 'forward_policy_entropy_test': 4.825689316709837, 'log_Z': 0, 'loss': 36.466426849365234, 'mean_R_all_unique': 3.981290058734528e-15, 'mean_top_1000_R': 1.2480093280725614e-12, 'mean_top_1000_diversity': 0.49559307640974304, 'mean_top_1000_similarity': 0.504406923590257, 'mean_top_100_R': 1.1320746171656964e-11, 'mean_top_100_diversity': 0.495459595959596, 'mean_top_100_similarity': 0.504540404040404, 'modes': 58, 'pearson_corr_test': 0.5945125941945413, 'pearson_corr_test_unscaled': 0.5945125941945413, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.5719445491482372, 'spearman_corr_test_unscaled': 0.5719445491482372, 'step': 20000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 320016}",{},k(4)_ms(0)_ss(3)_m(subtb)_a(0.6)
172,"{'_runtime': 33322.48650895, '_step': 29000, '_timestamp': 1763647952.425625, 'alpha': 0.800000011920929, 'avg_current_reward_eval': 3.1870775278240044e-19, 'avg_current_reward_eval_scaled': 1.1496195204135699e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'clip_scale_avg_interval': 0.259818807589306, 'clip_trigger_rate_interval': 1, 'elbo': 59.30356216430664, 'elbo_unscaled': 105.30355834960938, 'eubo': 77.21731092823876, 'eubo_unscaled': 114.56647759490544, 'eval_interval_sec': 721.6159389019012, 'forward_avg_action_prob_eval': 0.0043991596845444295, 'forward_avg_action_prob_test': 0.004407802094399812, 'forward_policy_entropy_eval': 5.715350937843323, 'forward_policy_entropy_test': 6.0654757556021215, 'log_Z': 0, 'loss': 26.90150260925293, 'mean_R_all_unique': 1.3620622633431334e-16, 'mean_top_1000_R': 6.111403353470285e-14, 'mean_top_1000_diversity': 0.4920187520854188, 'mean_top_1000_similarity': 0.5079812479145812, 'mean_top_100_R': 5.599589510029372e-13, 'mean_top_100_diversity': 0.49004377104377106, 'mean_top_100_similarity': 0.5099562289562289, 'modes': 38, 'pearson_corr_test': 0.6042966771284102, 'pearson_corr_test_unscaled': 0.6042966771284102, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.5558110329623076, 'spearman_corr_test_unscaled': 0.5558110329623076, 'step': 29000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 464016}",{},k(6)_ms(0)_ss(4)_m(subtb)_a(0.8)
173,"{'M_size': 60, '_current_q_mix_p': 0, '_last_q_mix': 0, '_mode_tokens': {'_type': 'histogram'}, '_q_step': 0, '_runtime': 71594.345979748, '_sentinel': 16, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1763764946.1115668, 'alpha': 0.5036646127700806, 'alpha_init': 0.7, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.181380460226569e-17, 'avg_current_reward_eval_scaled': 2.4909362999609593e-32, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.15452646304327655, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'elbo': 37.68254089355469, 'elbo_unscaled': 80.49504089355469, 'enable_qgfn': False, 'entropy_coeff': 1, 'eubo': 60.361579955418904, 'eubo_unscaled': 97.71074662208557, 'eval_every': 500, 'eval_interval_sec': 888.0372171401978, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.02087629771170517, 'forward_avg_action_prob_test': 0.0139291744515455, 'forward_policy_entropy_eval': 4.656240407625834, 'forward_policy_entropy_test': 4.849488266785939, 'grad_clip_norm': 20, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 27.540658950805664, 'mean_R_all_unique': 2.0443295092052292e-14, 'mean_top_1000_R': 1.6200053810830788e-11, 'mean_top_1000_diversity': 0.49524634634634634, 'mean_top_1000_similarity': 0.5047536536536537, 'mean_top_100_R': 1.5623673475759622e-10, 'mean_top_100_diversity': 0.4934023569023569, 'mean_top_100_similarity': 0.5065976430976431, 'mode_threshold': 30, 'model_seed': 0, 'modes': 58, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5953158398691896, 'pearson_corr_test_unscaled': 0.5953158398691896, 'qgfn_lr': 0.001, 'qgfn_n_step': 120, 'qgfn_p': 0.4, 'qgfn_scheduler': 'step', 'qgfn_scheduler_steps': 500, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_action_prob': 0.001, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 0, 'spearman_corr_test': 0.5733966433446924, 'spearman_corr_test_unscaled': 0.5733966433446924, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'top_1000_count': 1000, 'top_100_count': 100, 'top_k': [100, 1000], 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': False, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(0)_m(subtb)_a(0.7)
174,"{'_runtime': 4552.00388034, '_step': 9500, '_timestamp': 1763471588.2420976, 'alpha': 0.10000000149011612, 'avg_current_reward_eval': 2.357940487274152e-37, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'clip_scale_avg_interval': 0.26334461751237676, 'clip_trigger_rate_interval': 1, 'elbo': -0.5215191841125488, 'elbo_unscaled': 45.29098129272461, 'eubo': 14.013604335784912, 'eubo_unscaled': 51.36277100245158, 'eval_interval_sec': 294.3816297054291, 'forward_avg_action_prob_eval': 0.00041731468324239057, 'forward_avg_action_prob_test': 0.0005686461118997007, 'forward_policy_entropy_eval': 7.606711546579997, 'forward_policy_entropy_test': 8.307598433196544, 'log_Z': 0, 'loss': 22.36749267578125, 'mean_R_all_unique': 1.7291814800915267e-28, 'mean_top_1000_R': 2.6286323414619273e-26, 'mean_top_1000_diversity': 0.4944078078078078, 'mean_top_1000_similarity': 0.5055921921921922, 'mean_top_100_R': 2.628614573976371e-25, 'mean_top_100_diversity': 0.49431649831649827, 'mean_top_100_similarity': 0.5056835016835017, 'modes': 7, 'pearson_corr_test': 0.6271242281224456, 'pearson_corr_test_unscaled': 0.6271242281224456, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.562723698835316, 'spearman_corr_test_unscaled': 0.562723698835316, 'step': 9500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 152016}",{},k(10)_ms(0)_ss(3)_m(subtb)_a(0.1)
175,"{'_runtime': 402.323319915, '_step': 1000, '_timestamp': 1763687339.667471, 'alpha': 0.4000000059604645, 'avg_current_reward_eval': 1.331388813428667e-19, 'avg_current_reward_eval_scaled': 6.555671624355977e-38, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'clip_scale_avg_interval': 0.9980538205590548, 'clip_trigger_rate_interval': 0.004, 'elbo': 20.633708953857425, 'elbo_unscaled': 66.94621276855469, 'eubo': 37.86652327643501, 'eubo_unscaled': 75.21568994310167, 'eval_interval_sec': 198.44154405593872, 'forward_avg_action_prob_eval': 0.0014791559098133195, 'forward_avg_action_prob_test': 0.0015982947474112734, 'forward_policy_entropy_eval': 6.70291010538737, 'forward_policy_entropy_test': 7.234873501777649, 'log_Z': 0, 'loss': 3.502328395843506, 'mean_R_all_unique': 7.423211391756174e-18, 'mean_top_1000_R': 1.178695618680192e-16, 'mean_top_1000_diversity': 0.4946137804471138, 'mean_top_1000_similarity': 0.5053862195528862, 'mean_top_100_R': 1.1058036380388049e-15, 'mean_top_100_diversity': 0.4911043771043771, 'mean_top_100_similarity': 0.5088956228956228, 'modes': 0, 'pearson_corr_test': 0.7366194131986681, 'pearson_corr_test_unscaled': 0.7366194131986681, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.6283372706752923, 'spearman_corr_test_unscaled': 0.6283372706752923, 'step': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 16016}",{},k(8)_ms(0)_ss(4)_m(db)_a(0.4)
176,"{'M_size': 60, '_current_q_mix_p': 0, '_last_q_mix': 0, '_mode_tokens': {'_type': 'histogram'}, '_q_step': 0, '_runtime': 64482.20263427, '_sentinel': 16, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1763749627.5321045, 'alpha': 0.5054969191551208, 'alpha_init': 0.8, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.945769097011439e-16, 'avg_current_reward_eval_scaled': 1.3566486567529334e-30, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'corr_num_rounds': 10, 'dropout': 0.1, 'elbo': 44.94450378417969, 'elbo_unscaled': 87.69450378417969, 'enable_qgfn': False, 'entropy_coeff': 1, 'eubo': 59.435672481324936, 'eubo_unscaled': 96.7848391479916, 'eval_every': 500, 'eval_interval_sec': 901.8118176460266, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.014756020344793796, 'forward_avg_action_prob_test': 0.013002002144639846, 'forward_policy_entropy_eval': 4.816329161326091, 'forward_policy_entropy_test': 5.011817317624887, 'grad_clip_norm': 20, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 1.2057292461395264, 'mean_R_all_unique': 6.170333467955233e-16, 'mean_top_1000_R': 4.572286722256898e-13, 'mean_top_1000_diversity': 0.49627851184517846, 'mean_top_1000_similarity': 0.5037214881548215, 'mean_top_100_R': 3.414716125019723e-12, 'mean_top_100_diversity': 0.49522727272727274, 'mean_top_100_similarity': 0.5047727272727273, 'mode_threshold': 30, 'model_seed': 0, 'modes': 59, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'db', 'pearson_corr_test': 0.5937079733817672, 'pearson_corr_test_unscaled': 0.5937079733817672, 'qgfn_lr': 0.001, 'qgfn_n_step': 120, 'qgfn_p': 0.4, 'qgfn_scheduler': 'step', 'qgfn_scheduler_steps': 500, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_action_prob': 0.001, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.5638977225539751, 'spearman_corr_test_unscaled': 0.5638977225539751, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'top_1000_count': 1000, 'top_100_count': 100, 'top_k': [100, 1000], 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': False, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(4)_m(db)_a(0.8)
177,"{'_runtime': 418.635713814, '_step': 1500, '_timestamp': 1763686629.196937, 'alpha': 0.30000001192092896, 'avg_current_reward_eval': 3.136195838888277e-20, 'avg_current_reward_eval_scaled': 5.7030633446446415e-39, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'clip_scale_avg_interval': 0.9985744371248464, 'clip_trigger_rate_interval': 0.008, 'elbo': 12.37474250793457, 'elbo_unscaled': 60.06224060058594, 'eubo': 33.68756649335226, 'eubo_unscaled': 71.03673316001893, 'eval_interval_sec': 133.85224723815918, 'forward_avg_action_prob_eval': 0.00032985564454672084, 'forward_avg_action_prob_test': 0.0003806325907316932, 'forward_policy_entropy_eval': 7.7245504061381025, 'forward_policy_entropy_test': 8.46192638685306, 'log_Z': 0, 'loss': 3.864715337753296, 'mean_R_all_unique': 1.5794347298036245e-18, 'mean_top_1000_R': 3.734608987161231e-17, 'mean_top_1000_diversity': 0.4968654154154154, 'mean_top_1000_similarity': 0.5031345845845846, 'mean_top_100_R': 3.4522549139989404e-16, 'mean_top_100_diversity': 0.49311279461279456, 'mean_top_100_similarity': 0.5068872053872054, 'modes': 0, 'pearson_corr_test': 0.5654198648945328, 'pearson_corr_test_unscaled': 0.5654198648945328, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.45300022863128814, 'spearman_corr_test_unscaled': 0.45300022863128814, 'step': 1500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 24016}",{},k(10)_ms(0)_ss(1)_m(db)_a(0.3)
178,"{'M_size': 60, '_current_q_mix_p': 0, '_last_q_mix': 0, '_mode_tokens': {'_type': 'histogram'}, '_q_step': 0, '_runtime': 49338.016204798, '_sentinel': 256, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1763733945.8530128, 'alpha': 0.5054969191551208, 'alpha_init': 0.8, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.60971976014683e-17, 'avg_current_reward_eval_scaled': 4.002964912126877e-33, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.3466520083071288, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'elbo': 24.907133102416992, 'elbo_unscaled': 66.78213500976562, 'enable_qgfn': False, 'entropy_coeff': 1, 'eubo': 40.89223222838507, 'eubo_unscaled': 78.24139889505174, 'eval_every': 500, 'eval_interval_sec': 800.4364020824432, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.003615365111424277, 'forward_avg_action_prob_test': 0.002336064231247292, 'forward_policy_entropy_eval': 6.270762983957926, 'forward_policy_entropy_test': 6.7565258032480875, 'grad_clip_norm': 20, 'k': 8, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 15.823803901672363, 'mean_R_all_unique': 7.502916465778018e-15, 'mean_top_1000_R': 5.771433560622694e-12, 'mean_top_1000_diversity': 0.4473901401401401, 'mean_top_1000_similarity': 0.5526098598598599, 'mean_top_100_R': 5.1953814668917254e-11, 'mean_top_100_diversity': 0.4303636363636364, 'mean_top_100_similarity': 0.5696363636363636, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.8319763006153893, 'pearson_corr_test_unscaled': 0.8319763006153893, 'qgfn_lr': 0.001, 'qgfn_n_step': 120, 'qgfn_p': 0.4, 'qgfn_scheduler': 'step', 'qgfn_scheduler_steps': 500, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_action_prob': 0.001, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.768575425418654, 'spearman_corr_test_unscaled': 0.768575425418654, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'top_1000_count': 1000, 'top_100_count': 100, 'top_k': [100, 1000], 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': False, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(4)_m(subtb)_a(0.8)
179,"{'_runtime': 8776.983702973, '_step': 11000, '_timestamp': 1763466215.7162845, 'alpha': 0.30000001192092896, 'avg_current_reward_eval': 9.740484145539336e-34, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo': 20.310680389404297, 'elbo_unscaled': 63.3731803894043, 'eubo': 34.2904505888621, 'eubo_unscaled': 71.63961725552876, 'eval_interval_sec': 484.8730685710907, 'forward_avg_action_prob_eval': 0.014571514477332431, 'forward_avg_action_prob_test': 0.012529412451859874, 'forward_policy_entropy_eval': 4.840186715126038, 'forward_policy_entropy_test': 5.03251140075922, 'log_Z': 0, 'loss': 2.1706602573394775, 'mean_R_all_unique': 5.426265869634868e-28, 'mean_top_1000_R': 9.551041942733544e-26, 'mean_top_1000_diversity': 0.4966126626626627, 'mean_top_1000_similarity': 0.5033873373373373, 'mean_top_100_R': 9.53876233570018e-25, 'mean_top_100_diversity': 0.4950673400673401, 'mean_top_100_similarity': 0.5049326599326599, 'modes': 41, 'pearson_corr_test': 0.5930749820348855, 'pearson_corr_test_unscaled': 0.5930749820348855, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.5639296350038306, 'spearman_corr_test_unscaled': 0.5639296350038306, 'step': 11000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 176016}",{},k(4)_ms(0)_ss(2)_m(db)_a(0.3)
180,"{'_runtime': 302.931738716, '_step': 500, '_timestamp': 1763466134.349727, 'alpha': 0.4000000059604645, 'avg_current_reward_eval': 1.301801878885771e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'clip_scale_avg_interval': 0.06340538290035995, 'clip_trigger_rate_interval': 1, 'elbo': 25.81583023071289, 'elbo_unscaled': 72.19082641601562, 'eubo': 14.063614076243509, 'eubo_unscaled': 51.41278074291017, 'eval_interval_sec': 266.8587291240692, 'forward_avg_action_prob_eval': 0.005782345746411011, 'forward_avg_action_prob_test': 0.002675486043546698, 'forward_policy_entropy_eval': 5.576892018318176, 'forward_policy_entropy_test': 6.008923492968083, 'log_Z': 0, 'loss': 26.473175048828125, 'mean_R_all_unique': 1.5412689126978807e-31, 'mean_top_1000_R': 1.2354810680531922e-30, 'mean_top_1000_diversity': 0.49594673006339673, 'mean_top_1000_similarity': 0.5040532699366033, 'mean_top_100_R': 1.2354156149779773e-29, 'mean_top_100_diversity': 0.49058585858585857, 'mean_top_100_similarity': 0.5094141414141414, 'modes': 0, 'pearson_corr_test': -0.18080474767783292, 'pearson_corr_test_unscaled': -0.18080474767783292, 'rand_action_prob': 0.001, 'spearman_corr_test': -0.17296932303810045, 'spearman_corr_test_unscaled': -0.17296932303810045, 'step': 500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 8016}",{},k(6)_ms(0)_ss(1)_m(subtb)_a(0.4)
181,"{'M_size': 60, '_current_q_mix_p': 0, '_last_q_mix': 0, '_mode_tokens': {'_type': 'histogram'}, '_q_step': 0, '_runtime': 68098.153836868, '_sentinel': 16, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1763803531.6928606, 'alpha': 0.49450311064720154, 'alpha_init': 0.2, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.5429964103129386e-17, 'avg_current_reward_eval_scaled': 3.3711521269232516e-33, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.17655577493082886, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'elbo': 36.07166290283203, 'elbo_unscaled': 79.69666290283203, 'enable_qgfn': False, 'entropy_coeff': 1, 'eubo': 57.40500814331902, 'eubo_unscaled': 94.75417480998568, 'eval_every': 500, 'eval_interval_sec': 924.4238176345824, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.017797695154634616, 'forward_avg_action_prob_test': 0.013701994439955643, 'forward_policy_entropy_eval': 4.681604528427124, 'forward_policy_entropy_test': 4.864234833319982, 'grad_clip_norm': 20, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 46.98060989379883, 'mean_R_all_unique': 8.950763154552359e-15, 'mean_top_1000_R': 7.038576026873144e-12, 'mean_top_1000_diversity': 0.4946567567567568, 'mean_top_1000_similarity': 0.5053432432432432, 'mean_top_100_R': 6.546737600093058e-11, 'mean_top_100_diversity': 0.49471717171717167, 'mean_top_100_similarity': 0.5052828282828283, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5949595955722988, 'pearson_corr_test_unscaled': 0.5949595955722988, 'qgfn_lr': 0.001, 'qgfn_n_step': 120, 'qgfn_p': 0.4, 'qgfn_scheduler': 'step', 'qgfn_scheduler_steps': 500, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_action_prob': 0.001, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5705001350400258, 'spearman_corr_test_unscaled': 0.5705001350400258, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'top_1000_count': 1000, 'top_100_count': 100, 'top_k': [100, 1000], 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': False, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(1)_m(subtb)_a(0.2)
182,"{'_runtime': 469.602049339, '_step': 500, '_timestamp': 1763603759.785502, 'alpha': 0.6000000238418579, 'avg_current_reward_eval': 1.254779015707974e-18, 'avg_current_reward_eval_scaled': 9.793487260434252e-36, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.036608626014100615, 'clip_trigger_rate_interval': 1, 'elbo': 55.55139923095703, 'elbo_unscaled': 99.4263916015625, 'eubo': 14.255670097933876, 'eubo_unscaled': 51.60483676460054, 'eval_interval_sec': 414.03689646720886, 'forward_avg_action_prob_eval': 0.01850236360915005, 'forward_avg_action_prob_test': 0.008238911869576744, 'forward_policy_entropy_eval': 4.552832468350728, 'forward_policy_entropy_test': 5.013620932281017, 'log_Z': 0, 'loss': 43.34365463256836, 'mean_R_all_unique': 1.2720201390161172e-15, 'mean_top_1000_R': 1.0195226270483581e-14, 'mean_top_1000_diversity': 0.4966513513513513, 'mean_top_1000_similarity': 0.5033486486486487, 'mean_top_100_R': 1.0144758205336605e-13, 'mean_top_100_diversity': 0.4792592592592593, 'mean_top_100_similarity': 0.5207407407407407, 'modes': 6, 'pearson_corr_test': -0.012741151600071877, 'pearson_corr_test_unscaled': -0.012741151600071877, 'rand_action_prob': 0.001, 'spearman_corr_test': -0.007285663880001931, 'spearman_corr_test_unscaled': -0.007285663880001931, 'step': 500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 8016}",{},k(4)_ms(0)_ss(4)_m(subtb)_a(0.6)
183,"{'_runtime': 458.040534056, '_step': 500, '_timestamp': 1763571768.7836573, 'alpha': 0.8999999761581421, 'avg_current_reward_eval': 2.8215804846383005e-18, 'avg_current_reward_eval_scaled': 6.498424349045907e-35, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.721466270091039, 'clip_trigger_rate_interval': 0.496, 'elbo': 84.46820068359375, 'elbo_unscaled': 128.15570068359375, 'eubo': 14.16833591196272, 'eubo_unscaled': 51.51750257862939, 'eval_interval_sec': 397.1081054210663, 'forward_avg_action_prob_eval': 0.0162603204138577, 'forward_avg_action_prob_test': 0.008227304489623445, 'forward_policy_entropy_eval': 4.776461736361186, 'forward_policy_entropy_test': 5.045730796019236, 'log_Z': 0, 'loss': 3.3765950202941895, 'mean_R_all_unique': 4.27149022459981e-16, 'mean_top_1000_R': 3.4227444867551895e-15, 'mean_top_1000_diversity': 0.49768822155488823, 'mean_top_1000_similarity': 0.5023117784451118, 'mean_top_100_R': 3.396451221911251e-14, 'mean_top_100_diversity': 0.4941296296296296, 'mean_top_100_similarity': 0.5058703703703704, 'modes': 5, 'pearson_corr_test': -0.17176052079728227, 'pearson_corr_test_unscaled': -0.17176052079728227, 'rand_action_prob': 0.001, 'spearman_corr_test': -0.09940593935815668, 'spearman_corr_test_unscaled': -0.09940593935815668, 'step': 500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 8016}",{},k(4)_ms(0)_ss(2)_m(db)_a(0.9)
