,summary,config,name
37,"{'_runtime': 3989.921195709, '_step': 200, '_timestamp': 1768150872.5315564, 'action_dim': 100, 'alpha': 0.5073556303977966, 'alpha_init': 0.9, 'alpha_logit': 0.02942462638020515, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 174647.8210716962, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'ckpt_every': 100, 'ckpt_save_history': True, 'ckpt_save_test_set': False, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -8.772963345050812, 'elbo_unscaled_test': -8.772963345050812, 'enable_qgfn': False, 'eubo_test': 63.414379292666915, 'eubo_unscaled_test': 63.414379292666915, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.05428804666735232, 'forward_avg_action_prob_test': 0.019911469027400017, 'forward_policy_entropy_eval': 3.5269446820020676, 'forward_policy_entropy_test': 3.795017227888107, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.6204401850700378, 'mbsize': 16, 'mean_R': 168882.42755434697, 'mean_top_1000_R': 638842.0551992254, 'mean_top_1000_diversity': 0.09698672473987258, 'mean_top_1000_similarity': 0.9030132752601274, 'mean_top_100_R': 726945.2561265439, 'mean_top_100_diversity': 0.0829092039486754, 'mean_top_100_similarity': 0.9170907960513246, 'mean_top_10_diversity': 0.04866439561316571, 'mean_top_10_similarity': 0.9513356043868344, 'mean_top_50_diversity': 0.07319259717189608, 'mean_top_50_similarity': 0.926807402828104, 'method': 'subtb_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 338, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 5, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.5888906950039798, 'pearson_unscaled_test': 0.5888906950039798, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'resume': True, 'reward_temp': 1, 'sampling_seed': 0, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.5492148812148813, 'spearman_unscaled_test': 0.5492148812148813, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 124568, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(fl_subtb_gfn)_a(0.9)
38,"{'_runtime': 3854.900100954, '_step': 200, '_timestamp': 1768150737.489968, 'action_dim': 100, 'alpha': 0.5036777853965759, 'alpha_init': 0.7, 'alpha_logit': 0.014711353927850723, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 7896.953062744497, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'ckpt_every': 100, 'ckpt_save_history': True, 'ckpt_save_test_set': False, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -24.112656861543655, 'elbo_unscaled_test': -24.112656861543655, 'enable_qgfn': False, 'eubo_test': -8.361106043636799, 'eubo_unscaled_test': -8.361106043636799, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.02989442832767963, 'forward_avg_action_prob_test': 0.019937478622421623, 'forward_policy_entropy_eval': 3.842468112707138, 'forward_policy_entropy_test': 3.906289654493332, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.26990070939064026, 'mbsize': 16, 'mean_R': 76391.97627339787, 'mean_top_1000_R': 468313.2837100387, 'mean_top_1000_diversity': 0.10403084284443652, 'mean_top_1000_similarity': 0.8959691571555635, 'mean_top_100_R': 589588.6950409355, 'mean_top_100_diversity': 0.08341315840177888, 'mean_top_100_similarity': 0.9165868415982212, 'mean_top_10_diversity': 0.08120921561849304, 'mean_top_10_similarity': 0.918790784381507, 'mean_top_50_diversity': 0.08475650342480234, 'mean_top_50_similarity': 0.9152434965751975, 'method': 'subtb_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 0, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 16, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.8111226743223663, 'pearson_unscaled_test': 0.8111226743223663, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'resume': True, 'reward_temp': 1, 'sampling_seed': 4, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.7996851040841596, 'spearman_unscaled_test': 0.7996851040841596, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 163040, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True}",{},ss(4)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(fl_subtb_gfn)_a(0.7)
39,{},{},ss(4)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.2)
40,{},{},ss(2)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.4)
41,{},{},ss(2)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.5)
42,{},{},ss(2)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.6)
43,"{'_runtime': 4303.25744549, '_step': 200, '_timestamp': 1768151179.0303454, 'action_dim': 100, 'alpha': 0.49264436960220337, 'alpha_init': 0.1, 'alpha_logit': -0.029424620792269707, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 513.8195120683976, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'ckpt_every': 100, 'ckpt_save_history': True, 'ckpt_save_test_set': False, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -46.32706345617771, 'elbo_unscaled_test': -46.32706345617771, 'enable_qgfn': False, 'eubo_test': -44.79314712029696, 'eubo_unscaled_test': -44.79314712029696, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.02343940665014088, 'forward_avg_action_prob_test': 0.019883052915334706, 'forward_policy_entropy_eval': 3.964334756135941, 'forward_policy_entropy_test': 3.9681674468517305, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.4027825891971588, 'mbsize': 16, 'mean_R': 1216.601572937124, 'mean_top_1000_R': 44748.76257106384, 'mean_top_1000_diversity': 0.2084078507311493, 'mean_top_1000_similarity': 0.7915921492688507, 'mean_top_100_R': 112633.9485576144, 'mean_top_100_diversity': 0.18771086087305824, 'mean_top_100_similarity': 0.8122891391269418, 'mean_top_10_diversity': 0.1575685271696653, 'mean_top_10_similarity': 0.8424314728303347, 'mean_top_50_diversity': 0.1853749932377765, 'mean_top_50_similarity': 0.8146250067622235, 'method': 'subtb_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 0, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 16, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.937702189979284, 'pearson_unscaled_test': 0.937702189979284, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'resume': True, 'reward_temp': 1, 'sampling_seed': 4, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.9315241875241876, 'spearman_unscaled_test': 0.9315241875241876, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 163198, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True}",{},ss(4)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(fl_subtb_gfn)_a(0.1)
44,{},{},ss(4)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.8)
45,"{'_runtime': 3797.783667866, '_step': 200, '_timestamp': 1768150680.1047254, 'action_dim': 100, 'alpha': 0.498161107301712, 'alpha_init': 0.4, 'alpha_logit': -0.007355676032602787, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 11387.206651232524, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'ckpt_every': 100, 'ckpt_save_history': True, 'ckpt_save_test_set': False, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -25.452697306871418, 'elbo_unscaled_test': -25.452697306871418, 'enable_qgfn': False, 'eubo_test': -14.200029627621172, 'eubo_unscaled_test': -14.200029627621172, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.02927675808314234, 'forward_avg_action_prob_test': 0.01986600255779922, 'forward_policy_entropy_eval': 3.87044920027256, 'forward_policy_entropy_test': 3.9137722997665407, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.40811628103256226, 'mbsize': 16, 'mean_R': 42442.817212720875, 'mean_top_1000_R': 399067.908265884, 'mean_top_1000_diversity': 0.16474248029392158, 'mean_top_1000_similarity': 0.8352575197060784, 'mean_top_100_R': 566017.1877749268, 'mean_top_100_diversity': 0.14501333482308398, 'mean_top_100_similarity': 0.854986665176916, 'mean_top_10_diversity': 0.1291272667280966, 'mean_top_10_similarity': 0.8708727332719034, 'mean_top_50_diversity': 0.1378843543374615, 'mean_top_50_similarity': 0.8621156456625385, 'method': 'subtb_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 9, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 16, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.9197247967375332, 'pearson_unscaled_test': 0.9197247967375332, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'resume': True, 'reward_temp': 1, 'sampling_seed': 3, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.9136403563812776, 'spearman_unscaled_test': 0.9136403563812776, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 163200, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True}",{},ss(3)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(fl_subtb_gfn)_a(0.4)
46,{},{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.3)
47,"{'_runtime': 4067.981359012, '_step': 200, '_timestamp': 1768150949.8463373, 'action_dim': 100, 'alpha': 0.4944832921028137, 'alpha_init': 0.2, 'alpha_logit': -0.022067740559577945, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 1592.6731090080384, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'ckpt_every': 100, 'ckpt_save_history': True, 'ckpt_save_test_set': False, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -25.709390357136726, 'elbo_unscaled_test': -25.709390357136726, 'enable_qgfn': False, 'eubo_test': -22.425320154964925, 'eubo_unscaled_test': -22.425320154964925, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.024300925899297, 'forward_avg_action_prob_test': 0.01988671967945993, 'forward_policy_entropy_eval': 3.953129231929779, 'forward_policy_entropy_test': 3.958304838180542, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.4433445334434509, 'mbsize': 16, 'mean_R': 8307.201815092143, 'mean_top_1000_R': 163173.80158011566, 'mean_top_1000_diversity': 0.19759231818902157, 'mean_top_1000_similarity': 0.8024076818109784, 'mean_top_100_R': 306061.0823094453, 'mean_top_100_diversity': 0.17461318042540908, 'mean_top_100_similarity': 0.8253868195745909, 'mean_top_10_diversity': 0.14353298495003264, 'mean_top_10_similarity': 0.8564670150499674, 'mean_top_50_diversity': 0.16718291875164437, 'mean_top_50_similarity': 0.8328170812483556, 'method': 'subtb_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 1, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 16, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.9726725496854662, 'pearson_unscaled_test': 0.9726725496854662, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'resume': True, 'reward_temp': 1, 'sampling_seed': 4, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.9693714390038964, 'spearman_unscaled_test': 0.9693714390038964, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 163200, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True}",{},ss(4)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(fl_subtb_gfn)_a(0.2)
48,{},{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.5)
49,"{'_runtime': 3810.250624613, '_step': 200, '_timestamp': 1768150692.375433, 'action_dim': 100, 'alpha': 0.498161107301712, 'alpha_init': 0.4, 'alpha_logit': -0.007355676032602787, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 10087.06413995084, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'ckpt_every': 100, 'ckpt_save_history': True, 'ckpt_save_test_set': False, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -25.65043717622757, 'elbo_unscaled_test': -25.65043717622757, 'enable_qgfn': False, 'eubo_test': -12.79562801629305, 'eubo_unscaled_test': -12.79562801629305, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.02897575288079679, 'forward_avg_action_prob_test': 0.01984010957740247, 'forward_policy_entropy_eval': 3.865755304694176, 'forward_policy_entropy_test': 3.90546490907669, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.5504913330078125, 'mbsize': 16, 'mean_R': 56913.84434372445, 'mean_top_1000_R': 454315.7348771224, 'mean_top_1000_diversity': 0.16462284587358025, 'mean_top_1000_similarity': 0.8353771541264198, 'mean_top_100_R': 649042.1106930848, 'mean_top_100_diversity': 0.14281469682163284, 'mean_top_100_similarity': 0.8571853031783672, 'mean_top_10_diversity': 0.1164541917803179, 'mean_top_10_similarity': 0.8835458082196821, 'mean_top_50_diversity': 0.13584866645724403, 'mean_top_50_similarity': 0.864151333542756, 'method': 'subtb_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 35, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 16, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.925539335255502, 'pearson_unscaled_test': 0.925539335255502, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'resume': True, 'reward_temp': 1, 'sampling_seed': 4, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.9223481383481384, 'spearman_unscaled_test': 0.9223481383481384, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 163200, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True}",{},ss(4)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(fl_subtb_gfn)_a(0.4)
50,"{'_runtime': 4419.727432467, '_step': 200, '_timestamp': 1768151302.3212836, 'action_dim': 100, 'alpha': 0.5018389225006104, 'alpha_init': 0.6, 'alpha_logit': 0.007355749607086182, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 52441.49496266456, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'ckpt_every': 100, 'ckpt_save_history': True, 'ckpt_save_test_set': False, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -26.288864478468895, 'elbo_unscaled_test': -26.288864478468895, 'enable_qgfn': False, 'eubo_test': -11.136510554134846, 'eubo_unscaled_test': -11.136510554134846, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.032779616420157254, 'forward_avg_action_prob_test': 0.019884081346914172, 'forward_policy_entropy_eval': 3.8293501138687134, 'forward_policy_entropy_test': 3.896690358877182, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.6088219285011292, 'mbsize': 16, 'mean_R': 102181.66603199796, 'mean_top_1000_R': 669963.6891931148, 'mean_top_1000_diversity': 0.12951262604002323, 'mean_top_1000_similarity': 0.8704873739599768, 'mean_top_100_R': 842427.6428648302, 'mean_top_100_diversity': 0.11078032241943148, 'mean_top_100_similarity': 0.8892196775805685, 'mean_top_10_diversity': 0.09691965104526556, 'mean_top_10_similarity': 0.9030803489547344, 'mean_top_50_diversity': 0.10334413438710166, 'mean_top_50_similarity': 0.8966558656128983, 'method': 'subtb_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 513, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 16, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.8461282971381876, 'pearson_unscaled_test': 0.8461282971381876, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'resume': True, 'reward_temp': 1, 'sampling_seed': 0, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.8322826002826004, 'spearman_unscaled_test': 0.8322826002826004, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 163197, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(fl_subtb_gfn)_a(0.6)
51,{},{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.6)
52,{},{},ss(2)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.1)
53,{},{},ss(3)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(subtb_gfn)_a(0.3)
