,summary,config,name
496,"{'_runtime': 41.677735114, '_step': 4, '_timestamp': 1763493472.5655408, 'alpha': 0.8999999761581421, 'alpha_logit': 2.197224378585815, 'avg_cur_unique_R': 0.012908180909497398, 'backward_avg_action_prob_eval': 0.17988698184490204, 'backward_avg_action_prob_test': 0.17988698184490204, 'backward_avg_policy_entropy_test': 2.116780996322632, 'backward_policy_entropy_eval': 2.116780996322632, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 4.463760897517204, 'elbo_unscaled_test': 6.614258073270321, 'eubo_test': 41.13784500646591, 'eubo_unscaled_test': 47.399001490354536, 'exp_weight': 0.981, 'forward_avg_action_prob_eval': 0.1789627131074667, 'forward_avg_action_prob_test': 0.053602267348207534, 'forward_policy_entropy_eval': 2.2870119363069534, 'forward_policy_entropy_test': 1.7311279191970823, 'loss': 0.6821963787078857, 'mean_R': 0.0047610813952421215, 'mean_top_1000_R': 0.014622713412623852, 'mean_top_1000_diversity': 0.3524918375209445, 'mean_top_1000_similarity': 0.6475081624790555, 'mean_top_100_R': 0.04550342503935099, 'mean_top_100_diversity': 0.2538176114619167, 'mean_top_100_similarity': 0.7461823885380833, 'mean_top_10_diversity': 0.17663174184913344, 'mean_top_10_similarity': 0.8233682581508666, 'mean_top_50_diversity': 0.2287857661415704, 'mean_top_50_similarity': 0.7712142338584296, 'modes': 0, 'num_cur_unique_R': 14, 'pearson_corr_test': 0.713673327593013, 'pearson_unscaled_test': 0.713673327593013, 'spearman_corr_test': 0.7299316194213705, 'spearman_unscaled_test': 0.7299316194213705, 'step': 200, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 3266}",{},ss(4)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(small)_m(db_gfn)_a(0.9)
497,"{'_runtime': 91.146910639, '_step': 10, '_timestamp': 1763506721.681029, 'alpha': 0.699999988079071, 'alpha_logit': 0.8472978472709656, 'avg_cur_unique_R': 0.10548136360011996, 'backward_avg_action_prob_eval': 0.17988698184490204, 'backward_avg_action_prob_test': 0.17988698184490204, 'backward_avg_policy_entropy_test': 2.116780996322632, 'backward_policy_entropy_eval': 2.116780996322632, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 16.92271199822426, 'elbo_unscaled_test': 14.273580849170685, 'eubo_test': 16.93939205479622, 'eubo_unscaled_test': 13.808813763141632, 'exp_weight': 0.9525, 'forward_avg_action_prob_eval': 0.055625242879614234, 'forward_avg_action_prob_test': 0.05317291437834501, 'forward_policy_entropy_eval': 2.9675048291683197, 'forward_policy_entropy_test': 2.9668063604831696, 'loss': 0.008697232231497765, 'mean_R': 0.08441626363026622, 'mean_top_1000_R': 0.20159163603186608, 'mean_top_1000_diversity': 0.4308189331703153, 'mean_top_1000_similarity': 0.5691810668296847, 'mean_top_100_R': 0.31981303632259367, 'mean_top_100_diversity': 0.3746813072417441, 'mean_top_100_similarity': 0.6253186927582559, 'mean_top_10_diversity': 0.3215900363726448, 'mean_top_10_similarity': 0.6784099636273552, 'mean_top_50_diversity': 0.3576711857599121, 'mean_top_50_similarity': 0.6423288142400879, 'modes': 152, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.9907914774848254, 'pearson_unscaled_test': 0.9907914774848254, 'spearman_corr_test': 0.9903409190659288, 'spearman_unscaled_test': 0.9903409190659288, 'step': 500, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 8175}",{},ss(3)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(small)_m(tb_gfn)_a(0.7)
498,"{'_runtime': 856.946735564, '_step': 71, '_timestamp': 1763483297.33558, 'alpha': 0.8999999761581421, 'alpha_logit': 2.197224378585815, 'avg_cur_unique_R': 0.035438858649285976, 'backward_avg_action_prob_eval': 0.17988698184490204, 'backward_avg_action_prob_test': 0.17988698184490204, 'backward_avg_policy_entropy_test': 2.116780996322632, 'backward_policy_entropy_eval': 2.116780996322632, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 43.86787021160126, 'elbo_unscaled_test': 43.86787021160126, 'eubo_test': 44.074251202821735, 'eubo_unscaled_test': 44.074251202821735, 'exp_weight': 0.66275, 'forward_avg_action_prob_eval': 0.061097134137526155, 'forward_avg_action_prob_test': 0.052990307450294497, 'forward_policy_entropy_eval': 2.929154187440872, 'forward_policy_entropy_test': 2.928679243803024, 'loss': 0.004173909313976765, 'mean_R': 0.038041365422232826, 'mean_top_1000_R': 0.20419201639294624, 'mean_top_1000_diversity': 0.2755585140946508, 'mean_top_1000_similarity': 0.7244414859053492, 'mean_top_100_R': 0.25782432317733767, 'mean_top_100_diversity': 0.2032770771901199, 'mean_top_100_similarity': 0.7967229228098801, 'mean_top_10_diversity': 0.1298701298701298, 'mean_top_10_similarity': 0.8701298701298702, 'mean_top_50_diversity': 0.1832924248185842, 'mean_top_50_similarity': 0.8167075751814158, 'modes': 62, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.9915228752404388, 'pearson_unscaled_test': 0.9915228752404388, 'spearman_corr_test': 0.9912794249975112, 'spearman_unscaled_test': 0.9912794249975112, 'step': 3550, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 55213}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(small)_m(db_gfn)_a(0.9)
499,"{'_runtime': 133.389437557, '_step': 10, '_timestamp': 1763507185.590666, 'alpha': 0.5, 'alpha_logit': 0, 'avg_cur_unique_R': 20260749346.03125, 'backward_avg_action_prob_eval': 0.0779978409409523, 'backward_avg_action_prob_test': 0.0779978409409523, 'backward_avg_policy_entropy_test': 3.143803119659424, 'backward_policy_entropy_eval': 3.143803119659424, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -2.3695327043533325, 'elbo_unscaled_test': -12.565283358097076, 'eubo_test': -0.3451724703907967, 'eubo_unscaled_test': -0.43830781570076943, 'exp_weight': 0.9525, 'forward_avg_action_prob_eval': 0.04186499409843236, 'forward_avg_action_prob_test': 0.022935392988845706, 'forward_policy_entropy_eval': 3.6583278328180313, 'forward_policy_entropy_test': 3.71286803650856, 'loss': 0.03156498447060585, 'mean_R': 3819254917.283427, 'mean_top_1000_R': 29163246285.568, 'mean_top_1000_diversity': 0.28527918090568716, 'mean_top_1000_similarity': 0.7147208190943128, 'mean_top_100_R': 129465465323.52, 'mean_top_100_diversity': 0.2493146709227911, 'mean_top_100_similarity': 0.7506853290772089, 'mean_top_10_diversity': 0.2152920795236709, 'mean_top_10_similarity': 0.7847079204763291, 'mean_top_50_diversity': 0.2390919553410038, 'mean_top_50_similarity': 0.7609080446589962, 'modes': 5312, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.9553820264764684, 'pearson_unscaled_test': 0.9553820264764684, 'spearman_corr_test': 0.954901830901831, 'spearman_unscaled_test': 0.954901830901831, 'step': 500, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 8176}",{},ss(1)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(medium)_m(db_gfn)_a(0.5)
500,"{'_runtime': 5693.894270912, '_step': 200, '_timestamp': 1763498215.487288, 'action_dim': 100, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_logit': 0, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 304301912.3756943, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -0.5815964341163635, 'elbo_unscaled_test': -8.556653052568436, 'enable_qgfn': False, 'eubo_test': -1.1513888249099256, 'eubo_unscaled_test': 1.1131957700401545, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': False, 'forward_avg_action_prob_eval': 0.028682247968390584, 'forward_avg_action_prob_test': 0.019881396630778907, 'forward_policy_entropy_eval': 3.8964967280626297, 'forward_policy_entropy_test': 3.9116883602142334, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.006946317385882139, 'mbsize': 16, 'mean_R': 7039048585.295332, 'mean_top_1000_R': 216292091871.232, 'mean_top_1000_diversity': 0.1652406804199833, 'mean_top_1000_similarity': 0.8347593195800167, 'mean_top_100_R': 436306318458.88, 'mean_top_100_diversity': 0.14246676658622004, 'mean_top_100_similarity': 0.85753323341378, 'mean_top_10_diversity': 0.11778787289135816, 'mean_top_10_similarity': 0.8822121271086418, 'mean_top_50_diversity': 0.13501177072949389, 'mean_top_50_similarity': 0.8649882292705061, 'method': 'db_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 149880, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 16, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.9903718723534988, 'pearson_unscaled_test': 0.9903718723534988, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'reward_temp': 0.5, 'sampling_seed': 2, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.98989125880028, 'spearman_unscaled_test': 0.98989125880028, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 163200, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True, 'wdb_group': 'set_temp_rebuttal'}",{},ss(2)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(db_gfn)_a(0.5)
501,"{'_runtime': 93.320967422, '_step': 10, '_timestamp': 1763518367.7105818, 'alpha': 0.5, 'alpha_logit': 0, 'avg_cur_unique_R': 0.003388420481496723, 'backward_avg_action_prob_eval': 0.17988698184490204, 'backward_avg_action_prob_test': 0.17988698184490204, 'backward_avg_policy_entropy_test': 2.116780996322632, 'backward_policy_entropy_eval': 2.116780996322632, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 0.1661762893199921, 'elbo_unscaled_test': 3.634403094649315, 'eubo_test': 0.028919023036956787, 'eubo_unscaled_test': 6.290075506925583, 'exp_weight': 0.9525, 'forward_avg_action_prob_eval': 0.0736663166899234, 'forward_avg_action_prob_test': 0.05279888048768044, 'forward_policy_entropy_eval': 2.8614174276590347, 'forward_policy_entropy_test': 2.8378989231586456, 'loss': 0.08357752114534378, 'mean_R': 0.002692097503865986, 'mean_top_1000_R': 0.01550662565836683, 'mean_top_1000_diversity': 0.36512626594456343, 'mean_top_1000_similarity': 0.6348737340554366, 'mean_top_100_R': 0.041590461358428005, 'mean_top_100_diversity': 0.2831486423107413, 'mean_top_100_similarity': 0.7168513576892587, 'mean_top_10_diversity': 0.2278478365434886, 'mean_top_10_similarity': 0.7721521634565114, 'mean_top_50_diversity': 0.2608951628082017, 'mean_top_50_similarity': 0.7391048371917983, 'modes': 0, 'num_cur_unique_R': 15, 'pearson_corr_test': 0.9954409879297468, 'pearson_unscaled_test': 0.9954409879297468, 'spearman_corr_test': 0.995042656299066, 'spearman_unscaled_test': 0.995042656299066, 'step': 500, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 8158}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(small)_m(tb_gfn)_a(0.5)
502,"{'_runtime': 5349.608016147, '_step': 200, '_timestamp': 1763507476.682943, 'action_dim': 100, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_logit': 0, 'alpha_lr': 0.001, 'alpha_sched': 'hold_exp', 'alpha_train_first_steps': False, 'alpha_trainable': False, 'alpha_training_scheme': 'joint', 'alpha_warm_frac': 0.9, 'avg_cur_unique_R': 443.1771251782775, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'bufsize': 16, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -0.21572033315896988, 'elbo_unscaled_test': -0.21572033315896988, 'enable_qgfn': False, 'eubo_test': -0.3598857372403145, 'eubo_unscaled_test': -0.3598857372403145, 'exp_weight': 0.05, 'exp_weight_final': 0.05, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': False, 'forward_avg_action_prob_eval': 0.022847427171655, 'forward_avg_action_prob_test': 0.019870820946991444, 'forward_policy_entropy_eval': 3.977028951048851, 'forward_policy_entropy_test': 3.983272796392441, 'grad_clip_norm': 2, 'learning_rate': 0.0001, 'loss': 0.008642593398690224, 'mbsize': 16, 'mean_R': 1667.2653397127574, 'mean_top_1000_R': 62892.7013671875, 'mean_top_1000_diversity': 0.23527233692266636, 'mean_top_1000_similarity': 0.7647276630773336, 'mean_top_100_R': 149367.837890625, 'mean_top_100_diversity': 0.2131937666442029, 'mean_top_100_similarity': 0.7868062333557971, 'mean_top_10_diversity': 0.18494872359012993, 'mean_top_10_similarity': 0.8150512764098701, 'mean_top_50_diversity': 0.2060020848316495, 'mean_top_50_similarity': 0.7939979151683505, 'method': 'db_gfn', 'mode_threshold': 700000, 'model_seed': 0, 'modes': 0, 'n_eval_steps': 50, 'n_hid': 256, 'n_layers': 2, 'n_test_steps': 50, 'n_train_steps': 10000, 'num_cur_unique_R': 16, 'num_threads': 8, 'opt_alpha_interval': 1000, 'opt_alpha_steps': 100, 'pearson_corr_test': 0.9818074419132536, 'pearson_unscaled_test': 0.9818074419132536, 'qgfn_lr': 0.001, 'qgfn_n_step': 20, 'qgfn_p': 0.5, 'qgfn_reward_scale': 1, 'qgfn_scheduler': 'cosine', 'qgfn_scheduler_steps': 2000, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_pb': 1, 'reward_temp': 1, 'sampling_seed': 2, 'set_size': 80, 'size': 'large', 'spearman_corr_test': 0.980246944950649, 'spearman_unscaled_test': 0.980246944950649, 'step': 9999, 'steps_to_update_sampling_model': 10000, 'subtb_lambda': 0.99, 'tb_lr': 0.001, 'tb_z_lr': 0.1, 'teacher_beta': 1, 'teacher_lr': 0.001, 'teacher_offpolicy_steps': 2, 'teacher_reward_alpha': 0, 'teacher_reward_c': 19, 'teacher_student_steps': 2, 'teacher_use_log_reward': True, 'temp': 1, 'test_set_size': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'top_k': [10, 50, 100, 1000], 'training_mode': 'online', 'unique_samples': 163200, 'use_alpha_scheduler': True, 'use_exp_weight_decay': 1, 'use_external_sampling_model': False, 'use_grad_clip': False, 'use_modified_reward': False, 'use_replay_buffer': False, 'wdb': True, 'wdb_group': 'set_temp_rebuttal'}",{},ss(2)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(db_gfn)_a(0.5)
503,"{'_runtime': 42.776783976, '_step': 4, '_timestamp': 1763517292.0682254, 'alpha': 0.8999999761581421, 'alpha_logit': 2.197224378585815, 'avg_cur_unique_R': 0.22999791149049997, 'backward_avg_action_prob_eval': 0.17988698184490204, 'backward_avg_action_prob_test': 0.17988698184490204, 'backward_avg_policy_entropy_test': 2.116780996322632, 'backward_policy_entropy_eval': 2.116780996322632, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 5.421647842973471, 'elbo_unscaled_test': 3.967322699725628, 'eubo_test': 31.37908715748787, 'eubo_unscaled_test': 28.248508865833283, 'exp_weight': 0.981, 'forward_avg_action_prob_eval': 0.14509437512606382, 'forward_avg_action_prob_test': 0.05428391139674932, 'forward_policy_entropy_eval': 2.449000388383866, 'forward_policy_entropy_test': 2.25400078189373, 'loss': 0.08402377367019653, 'mean_R': 0.17624028370721123, 'mean_top_1000_R': 0.28344199888408184, 'mean_top_1000_diversity': 0.36949844986579994, 'mean_top_1000_similarity': 0.6305015501342001, 'mean_top_100_R': 0.4262808731198311, 'mean_top_100_diversity': 0.29645256046841484, 'mean_top_100_similarity': 0.7035474395315852, 'mean_top_10_diversity': 0.236673149716628, 'mean_top_10_similarity': 0.763326850283372, 'mean_top_50_diversity': 0.2760729906000505, 'mean_top_50_similarity': 0.7239270093999495, 'modes': 564, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.7345949566423029, 'pearson_unscaled_test': 0.7345949566423029, 'spearman_corr_test': 0.7236504031722627, 'spearman_unscaled_test': 0.7236504031722627, 'step': 200, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 3249}",{},ss(4)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(small)_m(fl_db_gfn)_a(0.9)
504,"{'_runtime': 41.311805251, '_step': 4, '_timestamp': 1763494673.479058, 'alpha': 0.5, 'alpha_logit': 0, 'avg_cur_unique_R': 0.007999919213034445, 'backward_avg_action_prob_eval': 0.17988698184490204, 'backward_avg_action_prob_test': 0.17988698184490204, 'backward_avg_policy_entropy_test': 2.116780996322632, 'backward_policy_entropy_eval': 2.116780996322632, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 0.76341812312603, 'elbo_unscaled_test': 0.76341812312603, 'eubo_test': 0.49362848019599914, 'eubo_unscaled_test': 0.49362848019599914, 'exp_weight': 0.981, 'forward_avg_action_prob_eval': 0.05421855882741511, 'forward_avg_action_prob_test': 0.053177351616323, 'forward_policy_entropy_eval': 2.963516741991043, 'forward_policy_entropy_test': 2.9618794689178465, 'loss': 0.4051259458065033, 'mean_R': 0.006915047045342318, 'mean_top_1000_R': 0.017757436703890562, 'mean_top_1000_diversity': 0.4699897762505687, 'mean_top_1000_similarity': 0.5300102237494313, 'mean_top_100_R': 0.058809852823615075, 'mean_top_100_diversity': 0.41622118953500686, 'mean_top_100_similarity': 0.5837788104649931, 'mean_top_10_diversity': 0.3505908584169448, 'mean_top_10_similarity': 0.6494091415830552, 'mean_top_50_diversity': 0.3962797674243925, 'mean_top_50_similarity': 0.6037202325756075, 'modes': 1, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.9616432015292716, 'pearson_unscaled_test': 0.9616432015292716, 'spearman_corr_test': 0.9598664998464848, 'spearman_unscaled_test': 0.9598664998464848, 'step': 200, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 3280}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(small)_m(tb_gfn)_a(0.5)
505,"{'_runtime': 160.509723833, '_step': 16, '_timestamp': 1763483509.2520945, 'alpha': 0.699999988079071, 'alpha_logit': 0.8472978472709656, 'avg_cur_unique_R': 0.08621763065457344, 'backward_avg_action_prob_eval': 0.17988698184490204, 'backward_avg_action_prob_test': 0.17988698184490204, 'backward_avg_policy_entropy_test': 2.116780996322632, 'backward_policy_entropy_eval': 2.116780996322632, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 16.933186255395412, 'elbo_unscaled_test': 14.367790386080742, 'eubo_test': 16.935131940126418, 'eubo_unscaled_test': 13.804553648471831, 'exp_weight': 0.924, 'forward_avg_action_prob_eval': 0.05509313032962382, 'forward_avg_action_prob_test': 0.05315245614945888, 'forward_policy_entropy_eval': 2.9670550525188446, 'forward_policy_entropy_test': 2.9666613965034485, 'loss': 0.0046181525103747845, 'mean_R': 0.0849775879282603, 'mean_top_1000_R': 0.22381539066135883, 'mean_top_1000_diversity': 0.4199590681598405, 'mean_top_1000_similarity': 0.5800409318401595, 'mean_top_100_R': 0.3419761687517166, 'mean_top_100_diversity': 0.3645452172057859, 'mean_top_100_similarity': 0.6354547827942141, 'mean_top_10_diversity': 0.29814082857561086, 'mean_top_10_similarity': 0.7018591714243891, 'mean_top_50_diversity': 0.3454710999342724, 'mean_top_50_similarity': 0.6545289000657276, 'modes': 210, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.9956055013068372, 'pearson_unscaled_test': 0.9956055013068372, 'spearman_corr_test': 0.9952627426374332, 'spearman_unscaled_test': 0.9952627426374332, 'step': 800, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 13068}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(small)_m(tb_gfn)_a(0.7)
506,"{'_runtime': 1017.297792432, '_step': 51, '_timestamp': 1763483477.0103438, 'alpha': 0.8999999761581421, 'alpha_logit': 2.197224378585815, 'avg_cur_unique_R': 136.9826202392578, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 1.522698611021042, 'elbo_unscaled_test': 6.0652613043785095, 'eubo_test': 171.2731112596765, 'eubo_unscaled_test': 170.14081904645263, 'exp_weight': 0.75775, 'forward_avg_action_prob_eval': 0.09361985512077808, 'forward_avg_action_prob_test': 0.019894913620315497, 'forward_policy_entropy_eval': 3.04350583255291, 'forward_policy_entropy_test': 3.3639607214927674, 'loss': 0.4854155480861664, 'mean_R': 64.21779963660981, 'mean_top_1000_R': 300.94884883117675, 'mean_top_1000_diversity': 0.19698070568792503, 'mean_top_1000_similarity': 0.803019294312075, 'mean_top_100_R': 431.27625854492186, 'mean_top_100_diversity': 0.1729101983093135, 'mean_top_100_similarity': 0.8270898016906865, 'mean_top_10_diversity': 0.14925093664826403, 'mean_top_10_similarity': 0.850749063351736, 'mean_top_50_diversity': 0.16670579391425266, 'mean_top_50_similarity': 0.8332942060857473, 'modes': 0, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.5703172021470537, 'pearson_unscaled_test': 0.5703172021470537, 'spearman_corr_test': 0.5494691014691016, 'spearman_unscaled_test': 0.5494691014691016, 'step': 2550, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 41632}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(db_gfn)_a(0.9)
507,"{'_runtime': 1634.970850113, '_step': 96, '_timestamp': 1763487685.9179847, 'alpha': 0.5, 'alpha_logit': 0, 'avg_cur_unique_R': 72.6559378951788, 'backward_avg_action_prob_eval': 0.06206849217414856, 'backward_avg_action_prob_test': 0.06206849217414856, 'backward_avg_policy_entropy_test': 3.4209141731262207, 'backward_policy_entropy_eval': 3.4209141731262207, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': -0.02821625769138336, 'elbo_unscaled_test': -0.02821625769138336, 'eubo_test': -0.037639338314533234, 'eubo_unscaled_test': -0.037639338314533234, 'exp_weight': 0.544, 'forward_avg_action_prob_eval': 0.021631094394251704, 'forward_avg_action_prob_test': 0.01987366028502583, 'forward_policy_entropy_eval': 3.983426839113235, 'forward_policy_entropy_test': 3.983138025760651, 'loss': 0.028484899550676342, 'mean_R': 162.166692968861, 'mean_top_1000_R': 5688.169483886719, 'mean_top_1000_diversity': 0.2742267125318669, 'mean_top_1000_similarity': 0.7257732874681331, 'mean_top_100_R': 19380.936357421873, 'mean_top_100_diversity': 0.2564040348924207, 'mean_top_100_similarity': 0.7435959651075793, 'mean_top_10_diversity': 0.24015217454344173, 'mean_top_10_similarity': 0.7598478254565583, 'mean_top_50_diversity': 0.25185670710683883, 'mean_top_50_similarity': 0.7481432928931612, 'modes': 0, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.9954519667720868, 'pearson_unscaled_test': 0.9954519667720868, 'spearman_corr_test': 0.9951031760591046, 'spearman_unscaled_test': 0.9951031760591046, 'step': 4800, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 78352}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(large)_m(tb_gfn)_a(0.5)
508,"{'_runtime': 56.90395341, '_step': 4, '_timestamp': 1763520011.7608073, 'alpha': 0.8999999761581421, 'alpha_logit': 2.197224378585815, 'avg_cur_unique_R': 24769.808143615723, 'backward_avg_action_prob_eval': 0.0779978409409523, 'backward_avg_action_prob_test': 0.0779978409409523, 'backward_avg_policy_entropy_test': 3.143803119659424, 'backward_policy_entropy_eval': 3.143803119659424, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo_test': 15.921700358390808, 'elbo_unscaled_test': 15.921700358390808, 'eubo_test': 132.3053463446796, 'eubo_unscaled_test': 132.3053463446796, 'exp_weight': 0.981, 'forward_avg_action_prob_eval': 0.06858817068859935, 'forward_avg_action_prob_test': 0.023558949062600733, 'forward_policy_entropy_eval': 3.32610847055912, 'forward_policy_entropy_test': 2.6230166988372803, 'loss': 0.10557518899440764, 'mean_R': 31567.716985822168, 'mean_top_1000_R': 87745.88498632812, 'mean_top_1000_diversity': 0.2965135374604181, 'mean_top_1000_similarity': 0.7034864625395819, 'mean_top_100_R': 249156.955625, 'mean_top_100_diversity': 0.265267425086534, 'mean_top_100_similarity': 0.734732574913466, 'mean_top_10_diversity': 0.2385629037492731, 'mean_top_10_similarity': 0.7614370962507269, 'mean_top_50_diversity': 0.257159266469389, 'mean_top_50_similarity': 0.742840733530611, 'modes': 0, 'num_cur_unique_R': 16, 'pearson_corr_test': 0.6138399724647252, 'pearson_unscaled_test': 0.6138399724647252, 'spearman_corr_test': 0.6325286125286126, 'spearman_unscaled_test': 0.6325286125286126, 'step': 200, 'top_1000_count': 1000, 'top_100_count': 100, 'top_10_count': 10, 'top_50_count': 50, 'unique_samples': 3280}",{},ss(0)_ms(0)_md(on)_mdfr(0)_upb(1)_sz(medium)_m(fl_db_gfn)_a(0.9)
